"  please lo jangan bela pelakor,ini semua hukuman untuk si muljem karna uda tega recut suami sahabat sendiri,dia lagi menjalani sanksi sosialnya!! kenapa valakor mesti dibenci?? karna biar ga ada valakor"" lainnya di Indonesia,biar musnah sem";negative
  saya mah lihat yg terlihat jelas.. bukan main prasangka kayak elu.elu itu haters kayak dukun...dukun titisan dajjal .. sok Pinter tapi otak kosong?????? sorry ye.. gue bala Nabi Muhammad yg percaya klo udh ditunjukkin 4 saksi Dan bukti.. klo;negative
  siapa bilang gw fansnya Via?? Duh nantangin gw nih org... anak tolol ank alay, jablay!;negative
  sini gua jawab currr ya bunmai sdh pernah nikah Tp sekarang janda dia janda karena suami nya di rampas Mulan jameela,menjijikkan banget ya Mulan jameela sblm rmh tangga bunmai hancur sdh berani bilang Dani suami bersama aduha udh wanita be;negative
  sinyalnya tai...;negative
  suami saya seumuran sama saya mba, malah tuaan saya beberapa bulan tapi alhamdulillah suami saya gak kekanak kanakan hehe;positive
  TAI loe di gedein bagus buat pupuk jngan bacot loe goblok !!! nih cewek knpa bawa2 suku ?;negative
  TOLOL!! Gak ada hubungan nya keguguran dgn pake hijab syar'i yg lo bilang bayi nya kepanasan didalem gak ada hubungan nya woyyyy!! Otak sama jempol lo gak singkron sih ya jadinya asal nulis komentar!;negative
  tolong di baca arti dr comment saya, udah kerdus+bodoh lg bilangin org tua nya besok kalo masak jangan pakai mecin, jd udah kerdungab ga sesuai mulut. Besok makan salmon kalo g mampu besok aku tak deliv ke rumahmu .;negative
  wakakak banyak lah cerita kyk gituu, buat pembelajaran aja.. jgn sampe ni swamik swamik lebih milih ke pelakor drpd istri pertama. Bakalan hancuuurr bookk ga bohong deh. Bakalan kere bakalan kismin bakalan nyungsep. Emang yg ngatur rezeki tu tuha;negative
  y udh .salam knl y mbk seneng bisa knl sm mbk. Sbagai manusia kita saling ingetin.y sbagai manusia kita hrs tau diri jgn sombong yg digedein mentang2 dah jd artis haha..y udh mbk kita cabut ja y dri komen d foto ni nnt kita jd korban dy sel;positive
  yaa ampun ini upil naruto,, kata2nya makin mencerminkan klo dia yg sebenarnya pecun.????pengalaman banget lu yaa. Kesian. Gua jadi prihatin. Mati aj deh lu. Ngotorin dunia manusia macam kau.??;negative
  yg semakin kekinian bikin keki.;positive
  yutub apaan ya mba? Aplikasi baru ya? Sy taunya youtube. Mba gak tau apa ya seseorg bs dpt penghasilan besar salah satunya dr youtube loh. Mreka jg di bayar apalagi klo bnyk yg ntn video mreka. Sekolah yg bener deh mba biar pinter. Generasi muda;negative
 #BOIKOT_ Gunakan Produk Bangsa Sendiri ;positive
 .alycia iya sist jijik banget gw liatnya sok suci ngatain orang kalo gw sih malulah artis papan atas tapi otak gak di fikir kalo ngomong ,ketauan bngt gada wibawanya kalo emang dia nyadar dia siapa seharusnya dia tau cara berkomentar manusia gada yg ;negative
 .bee idih najong lu tag2 org! Nimbrung aja kek mujaer lo! Dia ga bakal terkenal klo ga bawa2 nama ayu ting ting sm nagita! Duh bego dipiara! Kesian;negative
 .m sama Mba! Gua jg ga bisa benci Nikmir. Salut malah ama dia ga muna! Artis lain maaf image aja di dpan, sok baik, sok teraniaya n jual air mata. Nikita ini real.. sygnya msyarakat kita cendrung yg dilihat apa yg ada di superfisial;positive
 .wawan zzzzz emng ini artis ga punya tmn apa? Dikit dikit att hahaha lagi juga apa apa curhat di sosmed kampungan;negative
 1berbagi tanpa kuota 2 berbagai kapan saja  bagi berkah ;positive
 4GLTE  #BOGOR #AREA   ? UDAH 3 BULAN TIDAK ADA TANGGAPAN YG JELAS ;negative
 apakah  lagi gangguan di daerah kramat jati? Sumpah sudah lelet banget padahal sudah 4g ;negative
 ayo kamu bisa;positive
 bagi berkah 1video ngabuburit dengan anak, video sahur bersama keluarga, video pakai baju koko baru, ;positive
 BagiBerkah ...gak ada kata susah ..cukup sekali sentuh jadi mudah dan berfaedah;positive
 BerbagiBerkah karena berbagi itu menyenangkan apalagi sama orang yang kita sayangi.;positive
 bisa gak sih kuota 4G digabung saja sama 3G, sayang gak terpakai mubazir... Mubazir itu temennya setan lho!!  ;negative
 cacat;negative
 datanya kok sering hilang ;negative
 goblok banget sih sekarang  #jadimurahan ;negative
 hancur jaringannya;negative
 Hati-hati Tukang Tipu!! ;negative
 Hooq sangat tidak bermanfaat. Beli kuota bisa menonton di youtube gak perlu Hooq #rugi  #kuota  ;negative
 jadi yang dizalimi bukan cuma saya ya?  ;negative
 jelek banget sinyalnya ;negative
 kalo bukan karena nomer sudah lama, pasti sudah dibuang saja dari dulu. ;negative
 kamu kenapa sinyalnya php ;negative
 kenapa  super lelet? 4g tp kecepatan 0,1 1 kb/s. gangguan atau gimana sih? ;negative
 KENAPA. sinyal hilang mulu;negative
 Koneksi 4G rasa GPRS  ;negative
 lagi gangguan ya??;negative
 luar biasa parah 2 hari cuma buang2 kuota... payah   ;negative
 makin bangsat kalau dibiarin;negative
 mampus!!!!! bulan puasa, subuh2 mau sahur cek pulsa tersedot terus. dan sekarang sisa 30 ribu  Tolong dibaca!!!;negative
 Mantap di Sumedang  ;positive
 masa kuota malam saya sudah habis duluan? Logikanya dimana? ;negative
 memang bangsat gemas duh;negative
 memang bikin sebal ;negative
 memang jancok! sinyal payah;negative
 memang jauh lebih murah dari , banyak bonusnya lagi;positive
 memang juara, dari tadi nonton Youtube kuota masih full aja XD;positive
- mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/2rvsoendhw;negative
 musuh Ulama #Boikot ;negative
 Nelpon lebih murah pake JS, kurang dari Rp1/detik.   ;positive
 parah, cuma bisa di 3G  ;negative
 PENUH DENGAN BONUS  ;positive
 Pernah coba pakai  tapi parah koneksinya ;negative
 Pulsanya masih ada, TM masih banyak, mau nelpon ke sesama simpati katanya pulsa gak cukup, kampret ini  ;negative
 semakin kesini semakin mahal, jaringannya 4G tapi lelet, pesan masukku penuh isinya pesan promo yang nyedot pulsa semua ;negative
 setelah dihack malah tambah mahal;negative
- soal quran, polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu https:\/\/t.co\/t9w1zre1vo;positive
 tarif Internet Super Kuota naik lagi. Negara lain internet makin murah kok  makin mahal? ;negative
 tarif mahal dengan sinyal parah.;negative
 tega, Menyampaikan pesan kok suka telat,, bikin #BAPER;negative
 terimakasih  akhirnya menang  dari   #  ;positive
 terimakasih  akhirnya menang pointastic deal dari  #PointasticDeal  ;positive
 tolong jaringan di MUARA KAMAN diperbaiki... BBM aja ga bisa ngakses...menyambungkan melulu... sudah 3 minggu lebih;negative
 tumbang di kota Semarang;negative
- wajar, rachmawati tersinggung megawati bawa  ahok ke makam bung karno https:\/\/t.co\/gbr8taujpf;positive
 yang terbaik ini peserta nya? ;positive
#1000Lilin #rizieqpulang #LilinUntukAhok #ahok #AhokDjarot andai saja ini bisa di contoh untuk seluruh indonesia;positive
#agussilvy bicara apa kasihan yaa...lap itu air matanya wkwkwkwk;negative
#ahok #ahokdjarot #pilgubdki #saveahok #temanahok Gusur demi jutaan rakyat http://infototorqq.blogspot.com;positive
#Ahok #ahokhebat #AhokDjarot #AhokTakBersalah #RIPJUSTICEINDONESIA #politikkotor;positive
#ahok #djarot tetap di hatiku #pilkadadki;positive
#ahok #saveahok #ahokdjarot #pilgubjkt Anies Unggul di Pemilih Muslim, Ahok Kaum Pendidikan Tinggi TotorQQ: http://www.infototorqq.com;positive
#ahok #temanahok #aniessandi Teman Ahok Minta Anies-Sandi Harus Lebih Baik dari Ahok http://dlvr.it/Nyqxzd;positive
#Ahok Sang Pemimpin #Bajingan Tumbang di #PilkadaDK2017  http://obsessionnews.com #AyoPenjarakanAhok #AniesSandi #aniessandimenang;negative
#ahokdjarot #kpudkijakarta #sumarmo Saksi Ahok-Djarot Tolak Tandatangani Rekapitulasi Suara Pilkada http://dlvr.it/P1dBNY;negative
#AhokDjarot <Victory Hand> <Victory Hand> ;positive
#AhokDjarot anti korup..kinerja kerja nyata.. Kebersihan Tata ruang kota.. Jakarta..makin baik?  <Weary Face>  <Weary Face>;negative
#AhokDjarot hasil kerja nyata,hasil kerja sudah banyak yang terselesaikan, gak pakai janji2 lagi,tinggal meneruskan yang lain  <Victory Hand> <FOLDED HANDS> <Fire>;positive
#AhokDjarot kalahpun masih juga jadi sasaran kreator hoax;negative
#AhokDjarot membuktikan bahwa tak selamanya mantan itu digantikan dengan yang lebih baik #mantanterindah #akakakakakk #maapnyampah;negative
#AhokDjarot mencari orang pintar buanyak di Jakarta. Mencari orang yang jujur anti korupsi suka bekerja keras...itu yang sulit.;negative
#AhokDjarot selalu dihati #BuniYani masuk bui #Anies pecatan menteri, bloon;positive
#AhokDjarot unggul dalam memainkan isu dan strategi. Apalagi dalam isu sara, serta matang dalam mengelola Strategi Musuh.  <FACE WITH STUCK-OUT TOUNGES>;negative
#AhokDjarot yang menerapkan Open Government & Good Governance dengan triple pasword untuk APBD DKI membantu #AniesSandi merealisasi program!;positive
#AhokDjarot, untuk yang menang kerja aja dulu jangan banyak nuntut. Belom belom kok banyak maunya. #Jakarta #tanyakenapa;negative
#ahy;positive
#AHY #SBY #Jakarta #Jatim #Jabar #Presiden #NgopiSore Mau ke Mana AHY Setelah Nyungsep di Jakarta? @tribunmedan;negative
#ahy <Frowning Face>;negative
"#AHY adalah Inspirasi Kaum Muda... ""GERAKAN INDONESIA MUDA"" menuju INDONESIA EMAS";positive
#ahy aku pribadi kagum atas pribadi mu yes #bangga atas sikapmu;positive
#AHY Anies Hilang Ya di debat @KompasTV #ahokdjarotdirosi <Grimacing Face> <Grimacing Face> @Takviri @WahhabiCC @embah72 @gerilyapolitik @cagubnyinyir @kangdede78;negative
#AHY AniesHilangYa.. #AhokDjarotDiRosi. <Grimacing Face> <Grimacing Face> @KompasTV @Rosianna766Hi @SittaYohag @gunawanahokers @gUNJKT_ @PartaiSocmed @ulinyusron;negative
#AHY dukung #HariSantriNasional ;positive
#AHY Harapan & masa dpn Bangsa @hincapandjaitan @SBYudhoyono @AgusYudhoyono @PDemokrat @hariswijaya1975 @ranabaja @isari68 @didiklpambudi;positive
#AHY juga bagus programnya mengenai Persija;positive
#AHY menyapa #Selamatpagi INDONESIA @PDemokrat @SBYudhoyono @hincapandjaitan @edhiewibowo_55 @Edhie_Baskoro @isari68 @ranabaja;positive
#AHY Pemimpin, harapan, masa depan Bangsa. @SBYudhoyono @AgusYudhoyono @Edhie_Baskoro @hincapandjaitan @isari68;positive
#ahy terbaik;positive
#AHY#Demi.Indonesia;positive
#AHY#TheNextLeader#AHY#AdalahKita;positive
#AHY, antasari, konferensi pers sby, sby, Konferensi Pers SBY seperti Rengekan Anak Kecil;negative
#AHY, pakar mantan, sby, Ini Surat Anas Urbaningrum Dari Jeruji Besi, Sindiran Buat Mantan?;negative
#ahy, pakdhe karwo, Pilgub Jatim, Pak Dhe Karwo Isyaratkan Agus Tidak Akan Maju di Pilgub Jatim;negative
#AHY,Cuitan Hati SBY,Cuitan SBY, jokowi, mantan, mantan terindah,Pilgub DKI 2017  <Tongue> <Tongue>;negative
#AHY,humor,lagu, Kisah Sedih AHY di Balik Lagu Jatuh Bangun  <Frowning Face> <Frowning Face>;negative
#ahymatanajwa selow mas agus, ngopi dulu biar tambah kece jawabnya;positive
#AHY-Sylvi, Anies-Sandiaga, Basuki-Djarot, Debat Pilkada DKI 2017, Jangan Jual Mimpi Demi Jadi Gubernur...;negative
#Anies #Baswedan Penganut #Islam #Radikal atau #Moderat? http://obsessionnews.com;negative
#aniessandi #bhinekatunggalika #isusara Kubu Anies-Sandi Serukan Stop Politisasi Kebhinekaan http://dlvr.it/NtcTLN;negative
#aniessandi 1 periode saja.;negative
#AniesSandi berpihak atau tidak, adil atau tidak, bisa dilihat kok nanti dari titik2 Iklan di DKI. Di dominasi media @Hary_Tanoe atau tidak!;negative
#AniesSandi itu pemimpin yang akan berada ditengah,yang akan merangkul smua masyarakatnya,tanpa membedakan suku, agama,ras dan antargolongan;positive
#AniesSandi mampu beretorika sangat indah, DP0% TERNYATA BAYAR 6 BULAN PERTAMA DNG CICILAN LUMAYAN, DAN ITU RUMAH SUSUN,;negative
#AniesSandi menang, pendukungnya puji syukur,#AhokDjarot kalah, pendukungnya nangis.Gak kbayang kalo Anies kalah, apa ada aksi2 & demo lagi?;negative
#aniessandy #gubenurgur3  <OK HAND>  <OK HAND>  <OK HAND>;positive
#Apakah ini hoaks Ingat, Muktamar NU Sudah Wajibkan Nahdliyin Pilih Pemimpin Muslim #PilkadaDKI2017;negative
#BatalDebatKarena Kasihan... pas debat Mata Najwa di metrotv aja Pak Basuki sudah hampir nangis, ga kebayang kemarin debat lagi;negative
#berita alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/zkaix2isxy #halamanriau;positive
#berita anies menjelaskan, dirinya merasa perlu untuk terjun langsung di tengah masyarakat agar tahu bagaimana https:\/\/t.co\/eyciq6iknp;positive
#berita rachmawati tertawa ketika ditanya apakah dia juga akan mengajak anies-sandiaga ke makam ayahnya. ia https:\/\/t.co\/sv2kw0wt17;positive
#Bilboard iklan  kok ada pesan tersembunyi? #Boikot #Ramadhan ;negative
#Boikot  harusnya #boikot kartu mahal!. lebih bagus juga ;positive
#Boikot bentuk tekanan masyarakat agar perusahaan publik sekelas  lebih berhati-hati ke depannya? ;negative
#Boikot Pergerakan masif PKI dan antek2nya melalui iklan . Mari hancurkan PKI melalui #Boikot;negative
#Boikot..saatnya hijrah ke ..selamat tinggal ..;negative
#coblosnomor2 soal transportasi, ahok sebut anies tak baca uu https:\/\/t.co\/r3gvxilvbb besok2 baca dulu ya pak\n@__icaldjoentak;negative
#CUG  #Community Sangat Cocok Buat Komunikasi Antar :. - Keluarga. - Rekan Bisnis / Kerja. - Sekolah / Kampus. - Hubungan Jarak.;positive
#DANUR film horor Indonesia terlaris sepanjang masa dengan 2.690.000 penonton sejak tayang 30 Maret 2017. #ManojPunjabi #DanurMovie;positive
#debat2pilkadadki    akhirnya kita tahu maksud pak jokowi https:\/\/t.co\/enekh8hwhy;positive
#debat2pilkadadki - cakep berentiin reklamasi agar kita dpt pantai pass di depan rumah kita pass lagi musim hujan !! hadew;negative
#debat2pilkadadki  tiap debat isinya  .\n kami akan  akan akan  akan akan  .akan .. pilih yg sudah;negative
#debat2pilkadadki #ogahpilihterdakwa maling bansos,maling dana pembangunan masjid pa lagi anak maling uang negara https:\/\/t.co\/5psczyfepo;negative
#debat2pilkadadki @agusyudhoyono - agus mungkin kebykan nonton harry potter...dikit2 terbang mengapung. atau emang jago mimpi?nipu dosa lho!;negative
#debat2pilkadadki 1 dan 3 sebaiknya pahami dulu undang-undang dan hukum pemerintahan daerah. setelah itu pelajari data statistik.;positive
#debat2pilkadadki agus mengawang #ogahpilihterdakwa bansos ,pembangunan masjid sylvi nyinyir https:\/\/t.co\/mv0ruzi9c6;negative
#debat2pilkadadki ahok lah yang terbaik....;positive
#debat2pilkadadki ahok the best. bingung sy dengar jawaban2 paslon1 &amp;negative
#debat2pilkadadki anehh bin ajaib ada paslon memaparkan data transjakarta naik hanya 6% padahal aslinya hingga 20% (data tidak jelas);negative
#debat2pilkadadki apik kabeh, yo seng adil mending ngko pas pemilihan di coblos kabeh, ben ora ono iren-irenan. ojo lali yo di coblos kabeh.;positive
#debat2pilkadadki belajar undang-undang dulu baru statement program;positive
#debat2pilkadadki birokrasi yg melayani rakyat, emank badja gak ada lawan nya;positive
#debat2pilkadadki capedehhhh kumpulan tukang tipu https:\/\/t.co\/61ge8imjc1;negative
#debat2pilkadadki gw bisa bayangin demo sepanjang tahun dgn kerugian materil-non materil jika no.2 msh nongol di dki. negara tdk kondusif;negative
#debat2pilkadadki jempol kbawah dpermasalahkan, bad attitude katanya. lalu ngomong taik good attitude? lisan buruk bukti hati jg buruk!;negative
#debat2pilkadadki jempol ke bawah menunjukkan cawagub paslon 1 tak punya respect thd mantan bosnya. ya rab;negative
#debat2pilkadadki kata @aniesbaswedan: sunda kelapa kok gk ada kelapanya.!  kampung rambutan isinya mikrolet \ud83d\ude04\ud83d\ude04wkwkwkwk;negative
#debat2pilkadadki kepadapaslon:\n1.kembali k barak(dasarcalonkarbitan\n2.kembali k balai kota(gubernurbeneran\n3.kembali k kampus(dosenbeneran;positive
#debat2pilkadadki orang baik itu terlihat dari perbuatan dan lisan yg baik bukan dari mulut kotor apalagi menista!;negative
#debat2pilkadadki orang-orang yang berhenti belajar akan menjadi pemilik masa lalu. orang-orang yang masih terus b #nomor1.com #gunaal101;positive
#debat2pilkadadki paslon 3 : akan menaikkan gaji guru paud jika terpilih. waktu jadi mendikbud ente ngapain bray? tidur? @aniesbaswedan;negative
#debat2pilkadadki pelajari data dulu baru serang lawan;negative
#debat2pilkadadki pikiran saya : hanya no.2 yg melindungi rakyatnya sdgkan no.1 &amp;positive
#debat2pilkadadki secara konten pertanyaan didominasi kritik kinerja petahana, tetapi petahana tetap unggul &amp;negative
#debat2pilkadadki semakin terlihat no 2 tidak layak memimpin. ada yg sdg berselisih malah diketawain dan diadu pula..;negative
#debat2pilkadadki well... pilih saya @agusyudhoyono  tweni nain may ej, pertikal hosing... statusisasi kemakmuran m\u2026 https:\/\/t.co\/b5nydcxpa7;negative
#debat2pilkadadki yang lain akan menanggulangi banjir   no 2 sudah menghilangkan.banjir;positive
#debat2pilkadadki yang tengah seperti narasumber, yg kiri dan kanan cuma moderator sekaligus penanya;positive
#debat2pilkadadki\n#umatshalatistikharah ..allah swt maha tahu yg ada di dlm hati kita .&amp;positive
#debat2pilkadadki\n@aniesbaswedan coba deh buka mata dan hati lebar lebar dan legowo.\npak @jokowi pantas saja buang\u2026 https:\/\/t.co\/4slm22ntib;positive
#debat2pilkadadki\nberita tv manakah yg dalam pemberitaan pilkada dki bisa di percaya &amp;positive
"#debat2pilkadadki\nmembangun jakarta bukan \""simsalabim\"". byangannya gampang nyatanya susah.\nhttps:\/\/t.co\/2vmitojgmg";positive
#debat2pilkadadki\npdhal prtnyaan pk ahok bagus.pnasran jg bgmn cara geser pmukiman &amp;positive
#debat2pilkadadki\npslon1: gak ada program, pertanyaannya apa?\npslon2: programnya sedang berjalan\npslon3: minta bantuan paslon1 bikin program;negative
#debat2pilkadadki\nsemonga masyarakat indonesia tidak salah memilih pemimpin,,\nsaya mendukung pak anies...\nsemangaat @prabowo;positive
#debat2pilkadadki\nseorang mantan mentri pendidikan yg seharusnya santun dan bijak dalam berbicara malah selalu menyerang dan menjatuhkan,;negative
#debatfinalpilkadadki ada oke oce. Ada oke mart. Lama2 ada oke jek hahaha ogah kerja ogah capek #okeoce;negative
#debatfinalpilkadadki Hhahahaa.. #OkeOce atau OKE-NGOCEH??? @aniesbaswedan;negative
#DebatFinalPilkadaJKT #AhokDjarot #jakartakerja Debat kok beretorika, program kok berwacana... Yang adil tidak korupsi sajalah;negative
#DebatFinalPilkadaJKT AHY AHY Anda ngomong karakter.. Anda tau yang barusan Anda omongkan untuk melihat sisi negatif orang lain? <Tongue> <Oncoming Fist>;negative
#detikcom: ahok, agus dan anies adu program tata ruang dki, ini perbandingannya https:\/\/t.co\/iiz8zrqkhy https:\/\/t.co\/hymyubkeht;positive
#Djarot Apresiasi #AHY Relakan Relawannya Dukung #Ahok <Clapping Hands> <Clapping Hands> http://merahputih.com #merahputih #Indonesia #Jakarta #PilgubDKI #2017;positive
#Djarot Beberkan Kronologi Pengusiran Dirinya Setelah Sholat Jumat http://bit.ly/2pgp5M1  #AhokDjarot #PilkadaDki2017;negative
#Djarot Beberkan Kronologi Pengusiran Dirinya Setelah Sholat Jumat http://bit.ly/2pgp5M1 #AhokDjarot #PilkadaDki2017;negative
#djarotsupportpersija Luar Biasa #AhokDjarot #BaDjaBeragam;positive
#duajari #ahokdjarot #badja #salamduajari #duajari #kode #code #gangster #farmer #foodhero https://www.instagram.com/p/BS1x10_Bovd/;positive
#FactRica ~ kurang suka sama film-film romantis, karena endingnya pasti jadian;negative
#filmkartini @Hanungbramantyo sangat layak utk diapresiasi tinggi. Tak ada gading yg tak retak. Tp cuma retak samar. Film ini BAGUS!;positive
#FilmKartini menginspirasi untuk berjuang menjunjung nilai kebenaran, bukan dominasi penguasa dan kekakuan budaya @LegacyPictures;positive
#freeahok #saveahok #ahokfornobel2017 #ahokdjarot #ahoklovers #ahokbtp #ahok https://www.instagram.com/p/BUBE8R_BJnj/;positive
#garudaindonesia #indonesia #motivator #motivatorindonesia #pembicara #trainer #pelatih #coach #kata2bijak #wisdom #ahokdjarot #aniessandy;positive
